street_name,num_of_rooms,size,type,location,final_price,sold_month,sold_year,price_change,initial_price,floor_num,year_built
Helsingörsgatan,3.0,81,Lägenhet, Kista,2615000,jan,2020,4.8,2495000,2,1978
Observatoriegatan,2.0,59,Lägenhet, Vasastan,5650000,jan,2020,2.7,5500000,2,1881
Inteckningsvägen,2.0,68,Lägenhet, Hägerstensåsen,3620000,feb,2020,25.0,2895000,1,1993
Tranebergsvägen,1.5,38,Lägenhet, Traneberg,2980000,jan,2020,19.7,2490000,1,1935
Ringvägen,3.0,83,Lägenhet, Södermalm,5925000,jan,2020,18.7,4990000,3,2015
Borgarfjordsgatan,2.0,52,Lägenhet, Kista,2400000,jan,2020,0.0,2400000,4,2015
Stenbocksgatan,3.0,83,Lägenhet, Östermalm,8310000,feb,2020,7.2,7750000,1,2016
Klara,1.0,36,Lägenhet, Norrmalm,6250000,jan,2020,-3.8,6495000,17,2016
Klara,3.0,113,Lägenhet, Norrmalm,17250000,jan,2020,-4.1,17995000,16,2016
Karaffgatan,4.0,104,Lägenhet, Liljeholmskajen,7360000,feb,2020,11.6,6595000,6,2013
Karaffgatan,4.0,104,Lägenhet, Liljeholmskajen,7360000,feb,2020,11.6,6595000,6,2013
Sköldgatan,2.0,68,Lägenhet, Södermalm Maria,5120000,feb,2020,15.1,4450000,6,1990
Fjärdholmsgränd,4.0,95,Lägenhet, Vårberg,2350000,feb,2020,-4.1,2450000,2,1968
Surbrunnsgatan,2.0,56,Lägenhet, Östermalm,6420000,feb,2020,23.6,5195000,4,1897
Heliosgatan,4.0,104,Lägenhet, Hammarby Sjöstad,6480000,feb,2020,3.7,6250000,3,2018
Linnégatan,3.5,115,Lägenhet, Östermalm,14900000,jan,2020,2.8,14500000,4,1929
Elkabelgatan,3.0,81,Lägenhet, Älvsjö,3975000,feb,2020,1.3,3925000,1,2017
Frödingsvägen,2.0,43,Lägenhet, Fredhäll,3625000,feb,2020,21.4,2985000,1,1947
Förskottsvägen,2.0,55,Lägenhet, Hägerstensåsen,2800000,feb,2020,12.2,2495000,1,1947
Lerbäcksgränd,3.0,73,Lägenhet, Hagsätra,2300000,feb,2020,31.4,1750000,2,1959
Petrejusvägen,3.0,65,Lägenhet, Hammarbyhöjden,4260000,feb,2020,22.6,3475000,2,1938
Lina,2.0,54,Lägenhet, Fruängen,2860000,feb,2020,19.4,2395000,3,1955
Ola,2.0,36,Lägenhet, Kungsholmen,3530000,feb,2020,17.9,2995000,2,1933
Runda,4.0,92,Lägenhet, Bromma Äppelviken,6900000,jan,2020,9.6,6295000,2,1944
Hallebergsvägen,2.5,52,Lägenhet, Bromma Traneberg,2950000,dec,2019,-1.7,3000000,1,1937
Sockenvägen,2.0,41,Lägenhet, Enskede,2300000,feb,2020,2.2,2250000,1,1939
Thunbergsgatan,2.0,41,Lägenhet, Skärmarbrink,2740000,feb,2020,19.4,2295000,1,1938
Swedenborgsgatan,3.0,49,Lägenhet, Södra Station,4340000,feb,2020,0.0,4340000,1,1988
Folkskolegatan,1.0,40,Lägenhet, Södermalm Hornstull,3400000,feb,2020,14.3,2975000,1,1931
Larsbodavägen,1.0,41,Lägenhet, Farsta,2250000,feb,2020,25.3,1795000,9,2009
Midskeppsgatan,4.0,92,Lägenhet, Hammarby Sjöstad,5800000,feb,2020,-1.6,5895000,3,2009
Atlasgatan,1.0,29,Lägenhet, Vasastan,3300000,feb,2020,22.7,2690000,2,1929
Tulegatan,3.0,68,Lägenhet, Vasastan,7375000,feb,2020,23.0,5995000,6,1962
Skönviksvägen,2.0,57,Lägenhet, Stureby,3625000,feb,2020,51.4,2395000,2,1961
Kungsholmsgatan,1.0,32,Lägenhet, Kungsholmen,3300000,feb,2020,18.1,2795000,4,1934
Spångavägen,2.0,52,Lägenhet, Bromma,2400000,feb,2020,9.3,2195000,3,1940
Nybohovsbacken,3.0,76,Lägenhet, Liljeholmen,4200000,feb,2020,21.7,3450000,3,1960
Bergsunds,1.5,36,Lägenhet, Södermalm,3200000,feb,2020,0.0,3200000,2,1941
Skeppargatan,3.0,85,Lägenhet, Nedre Gärdet,7000000,feb,2020,7.9,6490000,1,1974
Stamgatan,3.0,78,Lägenhet, Östberga,2375000,feb,2020,8.2,2195000,4,1958
Folkskolegatan,2.0,35,Lägenhet, Södermalm,3670000,feb,2020,22.5,2995000,4,1934
Skönviksvägen,2.0,43,Lägenhet, Stureby,2595000,feb,2020,31.4,1975000,2,1951
Tellusborgsvägen,2.0,39,Lägenhet, Midsommarkransen,3200000,feb,2020,0.0,3200000,5,2015
Tellusborgsvägen,2.0,39,Lägenhet, Midsommarkransen,3200000,feb,2020,0.0,3200000,5,2015
Fredrika,3.0,83,Lägenhet, Fruängen,2575000,feb,2020,17.3,2195000,2,1967
Tranebergsvägen,2.0,54,Lägenhet, Bromma,3200000,feb,2020,14.5,2795000,3,1945
Sandhamnsgatan,1.0,33,Lägenhet, Gärdet,3100000,feb,2020,10.9,2795000,2,2007
Hagagatan,1.0,40,Lägenhet, Vasastan,3380000,feb,2020,5.8,3195000,4,1924
Ekholmsvägen,4.0,92,Lägenhet, Skärholmen,2100000,feb,2020,5.3,1995000,3,1989
Upplandsgatan,2.0,77,Lägenhet, Vasastan,10750000,feb,2020,30.3,8250000,3,1890
Kratsbodavägen,1.0,27,Lägenhet, Bromma,2310000,feb,2020,32.0,1750000,3,2016
Drottningholmsvägen,1.5,39,Lägenhet, Riksby,2440000,feb,2020,-2.0,2490000,2,1938
Hammarby,2.0,48,Lägenhet, Hammarby Sjöstad,3650000,feb,2020,1.5,3595000,5,2016
Vävstolsvägen,2.0,41,Lägenhet, Brommaplan,2560000,feb,2020,19.1,2150000,3,1944
Brådstupsvägen,2.0,50,Lägenhet, Hägersten,2850000,feb,2020,14.2,2495000,3,1944
Heliosgatan,1.0,39,Lägenhet, Hammarby Sjöstad,2740000,feb,2020,3.4,2650000,3,2018
Finn,2.0,49,Lägenhet, Hammarbyhöjden,2680000,feb,2020,22.1,2195000,1,1943
Rödabergsgatan,2.0,42,Lägenhet, Vasastan,4000000,feb,2020,8.3,3695000,1,1925
Alströmergatan,2.0,43,Lägenhet, Fridhemsplan,3650000,feb,2020,4.4,3495000,1,1928
Sankt,2.0,46,Lägenhet, Kungsholmen,4030000,feb,2020,15.3,3495000,1,1924
Rörstrandsgatan,3.0,100,Lägenhet, Vasastan,10350000,feb,2020,-1.4,10500000,3,1914
Bolmsövägen,83.0,45,Villa, Bromma,9750000,jan,2020,0.0,9750000,6,1931
Skalkvägen,87.0,61,Villa, Sköndal,5200000,okt,2019,9.5,4750000,6,1950
Hägerstensvägen,132.0,29,Villa, Hägersten,6967000,jan,2020,0.2,6950000,6,1972
Dorpatsvägen,78.0,44,Villa, Enskedefältet,6600000,dec,2019,1.6,6495000,6,1930
Inspektorsbacken,112.0,10,Radhus, Nälsta,3770000,jan,2020,8.5,3475000,6,1974
Kungsholms,2.0,40,Lägenhet, Kungsholmen,4100000,feb,2020,-3.5,4250000,6,1940
Sysslomansgatan,1.5,33,Lägenhet, Kungsholmen,3410000,feb,2020,26.5,2695000,6,1940
Sigtunagatan,2.0,52,Lägenhet, Vasastan,7200000,feb,2020,7.5,6695000,1,1912
Järntorget,3.0,34,Lägenhet, Gamla Stan,4200000,mar,2016,20.2,3495000,1,1935
Storgatan,6.0,146,Lägenhet, Östermalm,16000000,feb,2020,10.7,14450000,1,1935
Karlsviksgatan,2.0,46,Lägenhet, Kungsholmen,4025000,feb,2020,7.3,3750000,1,1929
Karlsviksgatan,2.0,46,Lägenhet, Kungsholmen,4025000,feb,2020,7.3,3750000,1,1929
Östermalmsgatan,5.0,194,Lägenhet, Östermalm,27400000,feb,2020,19.1,23000000,3,1921
Elersvägen,4.0,106,Lägenhet, Hornsbergs Strand,8250000,nov,2016,1.2,8152173,1,1942
Bäckvägen,2.0,41,Lägenhet, Midsommarkransen,2420000,feb,2020,21.3,1995000,1,1942
Rörstrandsgatan,2.5,71,Lägenhet, Birkastan,7350000,feb,2020,27.8,5750000,4,1926
Sankt,2.0,58,Lägenhet, Kungsholmen,6110000,jan,2020,26.0,4850000,3,1904
Döbelnsgatan,2.0,58,Lägenhet, Vasastan,5150000,dec,2019,15.1,4475000,2,1891
Kalmgatan,2.0,56,Lägenhet, Hammarbyhöjden,3000000,feb,2020,15.6,2595000,2,1936
Surbrunnsgatan,3.0,71,Lägenhet, Vasastan,7060000,feb,2020,18.7,5950000,2,1930
Svandammsvägen,3.5,84,Lägenhet, Hägersten,6650000,feb,2020,33.1,4995000,2,2017
Pålsundsgatan,3.0,78,Lägenhet, Södermalm Högalid,7700000,feb,2020,0.0,7700000,3,1924
Ålgrytevägen,2.0,49,Lägenhet, Mälarhöjden,2550000,feb,2020,0.0,2550000,4,2017
Anna,1.0,27,Lägenhet, Fruängen,2100000,feb,2020,17.0,1795000,2,1957
Elsa,2.0,47,Lägenhet, Fruängen,2350000,feb,2020,0.0,2350000,2,1957
Rörstrandsgatan,5.0,142,Lägenhet, Vasastan Birkastan,13800000,feb,2020,15.0,12000000,3,1913
Primusgatan,2.0,47,Lägenhet, Essingeöarna,3500000,feb,2020,6.2,3295000,2,2004
Luxgatan,4.0,101,Lägenhet, Essingeöarna,8800000,jan,2020,-2.2,8995000,6,2006
Robert,2.0,39,Lägenhet, Vasastan,4650000,jan,2020,19.4,3895000,2,1929
Varmfrontsgatan,3.0,83,Lägenhet, Skarpnäck,2700000,feb,2020,17.6,2295000,2,1984
Astrakangatan,5.0,94,Radhus, Hässelby-Vällingby,3475000,jan,2020,0.0,3475000,2,1957
Eriksbergsgatan,8.0,299,Lägenhet, Östermalm,35000000,jan,2020,0.0,35000000,2,1914
Djurgårdsslätten,2.0,57,Lägenhet, Djurgården,6620000,dec,2019,-8.7,7250000,2,1927
Dannemoragatan,3.0,77,Lägenhet, Vasastan,7800000,feb,2020,20.1,6495000,1,1923
Kammakargatan,2.0,37,Lägenhet, Norrmalm,4270000,feb,2020,33.6,3195000,2,1931
Kungsklippan,1.5,31,Lägenhet, Kungsholmen,2950000,feb,2020,20.4,2450000,2,1938
Drottningholmsvägen,4.0,117,Lägenhet, Kungsholmen,9400000,feb,2020,4.5,8995000,2,1905
Dopparestigen,1.0,47,Lägenhet, Örby Slott,2200000,feb,2020,12.8,1950000,2,1929
Lugnets,1.0,53,Lägenhet, Hammarby Sjöstad,4100000,feb,2020,0.0,4100000,4,2002
Bordsvägen,2.0,52,Lägenhet, Enskede,2850000,feb,2020,24.2,2295000,3,1947
Bordsvägen,3.0,52,Lägenhet, Enskede,2795000,nov,2019,0.0,2795000,1,1947
Bordsvägen,2.0,50,Lägenhet, Enskede,2730000,nov,2019,19.0,2295000,3,1947
Slätbaksvägen,2.0,43,Lägenhet, Årsta,2650000,feb,2020,20.7,2195000,1,1943
Åmänningevägen,3.0,78,Lägenhet, Årsta,3800000,nov,2019,0.0,3800000,1,1947
Örnholmsbrinken,5.0,140,Radhus, Vårberg,4520000,feb,2020,6.4,4250000,3,1973
Aprikosgatan,4.0,89,Lägenhet, Hässelby Strand,2650000,feb,2020,6.0,2500000,3,1957
Heliosgatan,4.0,104,Lägenhet, Hammarby Sjöstad,6250000,feb,2020,0.0,6250000,3,2018
Vesslevägen,1.0,28,Lägenhet, Bromma,2350000,feb,2020,24.0,1895000,1,1985
Eriksdalsgatan,3.0,74,Lägenhet, Södermalm,5200000,mar,2018,5.1,4950000,2,1985
Ringstedsgatan,1.0,37,Lägenhet, Kista,1550000,feb,2020,-6.1,1650000,3,1979
Sandhamnsgatan,3.0,81,Lägenhet, Gärdet,6050000,feb,2020,2.5,5900000,2,2003
Lundagatan,2.0,47,Lägenhet, Högalid,4600000,feb,2020,21.2,3795000,3,1936
Bryggvägen,2.0,52,Lägenhet, Gröndal,3360000,feb,2020,12.2,2995000,1,2018
Bryggvägen,1.5,35,Lägenhet, Gröndal,3150000,feb,2020,37.3,2295000,3,2018
Sara,7.0,195,Villa, Enskede,13275000,feb,2020,21.2,10950000,3,1929
Wargentinsgatan,1.0,30,Lägenhet, Kungsholmen,2850000,feb,2020,3.6,2750000,3,1932
Lindhagensgatan,2.0,43,Lägenhet, Kungsholmen,3400000,feb,2020,13.5,2995000,1,1938
Krukmakargatan,2.0,45,Lägenhet, Södermalm,4250000,feb,2020,15.8,3670000,1,1942
Lindhagensgatan,4.0,100,Lägenhet, Kungsholmen,8100000,feb,2020,10.2,7350000,6,2015
Marviksvägen,2.0,65,Lägenhet, Årsta,3925000,feb,2020,15.6,3395000,1,2008
Bolmensvägen,2.0,40,Lägenhet, Årsta,3000000,feb,2020,30.7,2295000,1,1943
Inteckningsvägen,3.0,68,Lägenhet, Hägerstensåsen,3450000,feb,2020,23.4,2795000,1,1993
Industrigatan,2.0,36,Lägenhet, Kungsholmen,3370000,feb,2020,12.5,2995000,1,1936
Agatvägen,6.0,157,Parhus, Bromma,8100000,feb,2020,1.3,7995000,2,2007
Torsten,2.0,59,Lägenhet, Aspudden,3540000,feb,2020,22.3,2895000,2,1949
Cedergrensvägen,2.0,35,Lägenhet, Telefonplan,2790000,feb,2020,27.1,2195000,2,1940
Erik,1.0,26,Lägenhet, Östermalm,2900000,feb,2020,16.5,2490000,4,1937
Sveavägen,1.0,38,Lägenhet, Vasastan,4000000,feb,2020,15.9,3450000,4,1926
Heklagatan,1.0,31,Lägenhet, Kistahöjden,1650000,feb,2020,18.3,1395000,4,2016
Rörstrandsgatan,2.0,59,Lägenhet, Vasastan,6400000,feb,2020,16.5,5495000,4,1907
Sibeliusgången,1.0,49,Lägenhet, Akalla,1750000,feb,2020,3.2,1695000,6,1975
Själlandsgatan,5.0,116,Parhus, Kista,4290000,jan,2020,13.0,3795000,4,1979
Själlandsgatan,5.0,116,Parhus, Kista,4290000,jan,2020,13.0,3795000,4,1979
Köpenhamnsgatan,3.0,82,Lägenhet, Kista,2670000,jan,2020,-1.1,2700000,4,1978
Disavägen,6.0,112,Villa, Hägersten,11550000,feb,2020,15.8,9975000,2,1937
Finn,3.0,54,Lägenhet, Hammarbyhöjden,3075000,feb,2020,10.0,2795000,2,1939
Östersundsgatan,1.5,42,Lägenhet, Vällingby Parkstad,2170000,feb,2020,14.5,1895000,4,2017
Rämensvägen,2.0,51,Lägenhet, Årsta,2850000,feb,2020,20.0,2375000,2,1945
Tranebergsvägen,4.0,97,Lägenhet, Bromma,6550000,feb,2020,19.2,5495000,3,1939
Bildhuggarvägen,4.0,68,Lägenhet, Globen,4525000,feb,2020,19.2,3795000,3,1944
Sveavägen,1.0,26,Lägenhet, Vasastan,2850000,feb,2020,14.2,2495000,3,1929
Franzéngatan,4.0,92,Lägenhet, Kungsholmen,6900000,feb,2020,1.5,6795000,5,2012
Mosebacke,2.0,71,Lägenhet, Södermalm Katarina,6350000,feb,2020,5.9,5995000,1,1884
Lövåsvägen,2.0,56,Lägenhet, Bromma,3150000,feb,2020,16.9,2695000,1,1929
Drottningholmsvägen,1.5,39,Lägenhet, Bromma,1995000,feb,2020,0.0,1995000,2,1942
Mariatorget,2.0,67,Lägenhet, Södermalm Maria,7000000,feb,2020,17.6,5950000,1,1896
Ringvägen,2.0,44,Lägenhet, Södermalm Katarina,4415000,feb,2020,26.3,3495000,3,2002
Harry,4.0,100,Lägenhet, Kungsholmen,8150000,feb,2020,5.2,7750000,9,2012
Katarina,1.0,33,Lägenhet, Södermalm,3130000,feb,2020,20.6,2595000,4,1907
Valhallavägen,2.0,62,Lägenhet, Östermalm,6100000,feb,2020,23.2,4950000,4,1907
Östgötagatan,2.0,38,Lägenhet, Södermalm,3640000,feb,2020,21.5,2995000,3,2011
Kattgränd,2.0,36,Lägenhet, Södermalm,3800000,feb,2020,8.7,3495000,2,1945
Erik,2.0,43,Lägenhet, Gärdet,4775000,feb,2020,36.6,3495000,4,1934
Stångjärnsvägen,2.0,46,Lägenhet, Bromma Johannesfred,2410000,feb,2020,20.8,1995000,1,1946
Styresman,3.0,83,Lägenhet, Bromma Beckomberga,3950000,feb,2020,5.3,3750000,2,2008
Rörstrandsgatan,2.5,67,Lägenhet, Birkastan,6350000,feb,2020,15.6,5495000,4,1928
Beckomberga,4.0,91,Lägenhet, Bromma,4950000,feb,2020,0.0,4950000,3,2017
Ståltrådsvägen,2.0,60,Lägenhet, Bromma Johannesfred,3100000,feb,2020,24.2,2495000,2,1945
Gröndalsvägen,2.0,70,Lägenhet, Gröndal,4750000,feb,2020,13.2,4195000,4,1949
Liljeholmsgränd,3.0,75,Lägenhet, Liljeholmen,6500000,feb,2020,18.3,5495000,4,2003
Broddgränd,2.0,58,Lägenhet, Västertorp,3035000,feb,2020,32.2,2295000,3,1952
Harplingegränd,3.0,83,Lägenhet, Älvsjö,2550000,feb,2020,15.9,2200000,2,1969
Fleminggatan,4.0,105,Lägenhet, Kungsholmen,9750000,feb,2020,3.7,9400000,5,1899
Responsgatan,1.0,34,Lägenhet, Telefonplan,2430000,feb,2020,0.0,2430000,3,2019
Torsgatan,1.0,36,Lägenhet, Sankt Eriksplan,3590000,feb,2020,16.0,3095000,3,1915
Sankt,1.0,33,Lägenhet, Kungsholmen,3000000,feb,2020,13.2,2650000,4,1967
Stamgatan,5.0,95,Lägenhet, Gamla Östberga,3000000,feb,2020,20.2,2495000,2,1958
Stamgatan,5.0,95,Lägenhet, Gamla Östberga,3000000,feb,2020,20.2,2495000,2,1958
Skönviksvägen,3.0,72,Lägenhet, Stureby,3060000,feb,2020,2.0,3000000,2,1960
Tångvägen,2.0,45,Lägenhet, Telefonplan,2475000,feb,2020,10.2,2245000,1,1942
Vindragarvägen,1.0,22,Lägenhet, Södermalm,2350000,feb,2020,17.8,1995000,5,1942
Hammarby,2.0,46,Lägenhet, Hammarby Sjöstad,3500000,feb,2020,7.7,3250000,1,2003
Slalomvägen,1.0,42,Lägenhet, Västertorp,2400000,feb,2020,20.3,1995000,3,1950
Sveavägen,2.0,48,Lägenhet, Vasastan,3950000,feb,2020,6.9,3695000,1,1937
Spångavägen,2.0,41,Lägenhet, Riksby,2550000,feb,2020,16.2,2195000,2,1941
Abrahamsbergsvägen,1.0,32,Lägenhet, Abrahamsberg,2270000,feb,2020,19.8,1895000,2,1942
Offerdalsgatan,6.0,67,Villa, Råcksta,6250000,feb,2020,7.9,5795000,1,1953
Mjölvägen,110.0,25,Villa, Bromma Bällsta,5510000,jan,2020,0.3,5495000,1,1942
Backvindeln,128.0,68,Radhus, Mälarhöjden,5995000,jan,2020,0.0,5995000,1,1968
Dartanjangs,3.0,84,Lägenhet, Bromma,4100000,feb,2020,11.0,3695000,1,2014
Karlsbodavägen,1.0,35,Lägenhet, Bromma,2390000,feb,2020,19.8,1995000,3,2008
Ernst,2.0,43,Lägenhet, Kungsholmen,3830000,feb,2020,16.2,3295000,3,1933
Strindbergsgatan,2.0,39,Lägenhet, Östermalm,3625000,feb,2020,6.8,3395000,1,1932
Sulitelmavägen,2.0,53,Lägenhet, Bromma,3505000,feb,2020,18.8,2950000,2,1938
Jarl,2.0,52,Lägenhet, Aspudden,3600000,feb,2020,28.8,2795000,2,2012
Upplandsgatan,2.0,59,Lägenhet, Vasastan,8100000,feb,2020,20.0,6750000,7,1890
Skulptörvägen,3.0,85,Lägenhet, Gullmarsplan,5500000,feb,2020,22.4,4495000,7,1997
Krukmakargatan,2.0,50,Lägenhet, Södermalm,4725000,feb,2020,21.3,3895000,7,1987
Lm,1.0,35,Lägenhet, Telefonplan,2650000,feb,2020,20.7,2195000,2,1940
Telefonvägen,3.5,85,Lägenhet, Midsommarkransen,5950000,feb,2020,0.0,5950000,5,1993
Odengatan,2.0,38,Lägenhet, Vasastan,4210000,feb,2020,20.5,3495000,1,1904
Kungssätravägen,3.0,77,Lägenhet, Sätra,2500000,feb,2020,25.6,1990000,4,1965
Ekholmsvägen,2.0,51,Lägenhet, Skärholmen,1900000,feb,2020,19.5,1590000,4,1998
Ekholmsvägen,2.0,51,Lägenhet, Skärholmen,1900000,feb,2020,19.5,1590000,4,1998
Tångvägen,2.0,43,Lägenhet, Telefoplan,2480000,feb,2020,-6.4,2650000,1,1944
Vulcanusgatan,2.0,53,Lägenhet, Vasastan,5500000,feb,2020,0.0,5500000,5,1928
Aprikosgatan,2.0,63,Lägenhet, Hässelby-Vällingby,2200000,feb,2020,0.0,2200000,2,2002
Brantingsgatan,2.5,75,Lägenhet, Nedre Gärdet,7675000,feb,2020,13.7,6750000,2,1937
Norrtullsgatan,2.0,63,Lägenhet, Vasastan,9000000,feb,2020,29.5,6950000,7,1935
Motalavägen,2.0,44,Lägenhet, Hjorthagen,3390000,feb,2020,13.2,2995000,2,1935
Eyvind,2.0,51,Lägenhet, Kungsholmen,4450000,okt,2015,4.7,4250000,6,2010
Skogvaktargatan,3.0,69,Lägenhet, Hjorthagen,4950000,feb,2020,3.1,4800000,3,1947
Industrigatan,2.0,37,Lägenhet, Kungsholmen,3600000,mar,2019,3.0,3495000,4,1987
Surbrunnsgatan,1.5,39,Lägenhet, Vasastan,4280000,feb,2020,17.3,3650000,2,1987
Näckrosbrinken,7.0,172,Villa, Hässelby-Vällingby,12050000,feb,2020,1.3,11900000,1,2009
Inteckningsvägen,2.0,55,Lägenhet, Hägerstensåsen,2650000,feb,2020,17.8,2250000,1,1945
Kolbäcksgränd,2.0,58,Lägenhet, Bagarmossen,2800000,feb,2020,22.0,2295000,2,1954
Inedalsgatan,1.0,40,Lägenhet, Kungsholmen,3710000,feb,2020,34.9,2750000,3,1898
Lidnersgatan,2.0,40,Lägenhet, Kristineberg,2920000,feb,2020,17.0,2495000,1,1938
Storgatan,1.0,25,Lägenhet, Östermalm,3200000,feb,2020,14.5,2795000,6,1896
Smedsbacksgatan,2.0,44,Lägenhet, Gärdet,4300000,feb,2020,23.0,3495000,6,1938
Bårdgränd,2.0,36,Lägenhet, Bromma,2510000,feb,2020,25.8,1995000,1,1945
Agnes,2.0,45,Lägenhet, Fruängen,2800000,feb,2020,16.9,2395000,1,2019
Fatburs,3.0,86,Lägenhet, Södermalm,5550000,feb,2020,4.8,5295000,2,1991
Heleneborgsgatan,2.0,66,Lägenhet, Södermalm,8260000,feb,2020,27.6,6475000,5,1935
Karlsviksgatan,2.0,39,Lägenhet, Kungsholmen,4000000,feb,2020,14.4,3495000,2,2003
Hammarby,2.0,47,Lägenhet, Hammarby Sjöstad,3400000,jan,2020,6.4,3195000,2,2003
Bondegatan,1.0,29,Lägenhet, Södermalm,2775000,feb,2020,15.9,2395000,4,1932
Segervägen,5.0,102,Lägenhet, Älvsjö,4395000,feb,2020,0.0,4395000,2,2008
Wollmar,1.0,44,Lägenhet, Södermalm,4050000,feb,2020,27.6,3175000,3,1928
Gyllenborgsgatan,1.0,21,Lägenhet, Thorildsplan,2370000,jan,2020,18.8,1995000,1,1927
Nybrogatan,2.0,44,Lägenhet, Östermalm,5020000,feb,2020,11.7,4495000,1,1927
Fridhemsgatan,2.0,33,Lägenhet, Kungsholmen,3900000,feb,2020,30.2,2995000,8,1938
Lotterivägen,2.0,55,Lägenhet, Hägerstensåsen,3310000,feb,2020,33.7,2475000,2,1946
Heliosgatan,3.0,78,Lägenhet, Hammarby Sjöstad,5160000,feb,2020,3.3,4995000,5,2018
Lingvägen,3.0,68,Lägenhet, Enskede,3460000,feb,2020,11.8,3095000,2,2010
Dannemoragatan,2.0,57,Lägenhet, Vasastan,4550000,feb,2020,-1.1,4600000,1,1930
Jakob,3.0,72,Lägenhet, Kungsholmen Norr Mälarstrand,7550000,feb,2020,18.9,6350000,5,1929
Jakob,3.0,72,Lägenhet, Kungsholmen Norr Mälarstrand,7550000,feb,2020,18.9,6350000,5,1929
Ljustergränd,2.0,67,Lägenhet, Katarina,5230000,feb,2020,21.8,4295000,1,1993
Elinsborgsbacken,2.0,64,Lägenhet, Tensta,1500000,jan,2020,20.5,1245000,2,1971
Fyrvaktarkroken,2.0,41,Lägenhet, av,3075000,feb,2020,23.2,2495000,2,2019
Pilgrimsvägen,1.0,34,Lägenhet, Aspudden,2820000,feb,2020,28.5,2195000,2,1939
Valborgsmässovägen,1.0,35,Lägenhet, Midsommarkransen,2650000,feb,2020,26.5,2095000,2,1939
Upplandsgatan,2.0,55,Lägenhet, Vasastan,5200000,jan,2020,8.4,4795000,1,1907
Kungsholms,1.0,29,Lägenhet, Kungsholmen,2600000,feb,2020,-5.5,2750000,1,1934
Swedenborgsgatan,3.0,100,Lägenhet, Södermalm,10000000,feb,2020,11.2,8995000,2,1892
Vattenledningsvägen,1.0,35,Lägenhet, Midsommarkransen,2900000,feb,2020,16.2,2495000,3,1911
Aprikosgatan,3.0,74,Lägenhet, Hässelby Strand,2800000,feb,2020,16.9,2395000,1,2002
Eva,3.0,74,Lägenhet, Fruängen,3820000,feb,2020,19.6,3195000,3,1955
Sveavägen,1.0,23,Lägenhet, Vasastan,2740000,feb,2020,24.8,2195000,3,1932
Valhallavägen,2.0,47,Lägenhet, Östermalm,5000000,feb,2020,25.8,3975000,4,1911
Nybergsgatan,2.0,62,Lägenhet, Östermalm,7750000,feb,2020,29.3,5995000,2,1919
Maltesholmsvägen,5.0,112,Lägenhet, Hässelby Strand,3800000,feb,2020,2.8,3695000,2,1904
Valhallavägen,2.0,40,Lägenhet, Östermalm,4100000,feb,2020,17.3,3495000,5,1904
Fleminggatan,5.0,155,Lägenhet, Kungsholmen,15100000,feb,2020,8.6,13900000,5,1904
Älvkarleövägen,2.0,44,Lägenhet, Hjorthagen,3050000,feb,2020,10.9,2750000,1,1935
Östermalmsgatan,3.5,127,Lägenhet, Östermalm,11750000,sep,2019,11.9,10500000,2,1916
Mariatorget,2.0,35,Lägenhet, Södermalm,4990000,jun,2019,0.0,4990000,4,1896
Grubbensringen,5.0,99,Lägenhet, Kungsholmen,11500000,maj,2019,0.0,11500000,5,1996
Kaptensgatan,1.0,34,Lägenhet, Östermalm,4200000,feb,2020,0.0,4200000,1,1896
Wivalliusgatan,2.0,57,Lägenhet, Kungsholmen,4500000,feb,2020,13.2,3975000,3,1961
Knäredsgränd,3.0,83,Lägenhet, Östberga,2440000,feb,2020,19.0,2050000,1,1969
Nykroppagatan,1.0,37,Lägenhet, Farsta Centrum,1980000,feb,2020,32.4,1495000,1,1959
Fleminggatan,2.0,64,Lägenhet, Kungsholmen,5900000,feb,2020,12.4,5250000,1,1886
Strålgatan,2.0,40,Lägenhet, Lilla Essingen,3100000,jan,2020,17.0,2650000,4,1939
Kungsholms,3.0,67,Lägenhet, Kungsholmen,5900000,feb,2020,18.1,4995000,2,1997
Lidköpingsvägen,2.0,50,Lägenhet, Hammarbyhöjden,3210000,feb,2020,14.8,2795000,3,1942
Duvedsvägen,3.0,79,Lägenhet, Hässelby-Vällingby,3000000,feb,2020,12.1,2675000,2,1955
Sköntorpsvägen,2.0,47,Lägenhet, Årsta,2920000,feb,2020,17.0,2495000,3,1945
Sköntorpsvägen,2.0,47,Lägenhet, Årsta,2920000,feb,2020,17.0,2495000,3,1945
Frejgatan,2.0,51,Lägenhet, Vasastan,5300000,feb,2020,8.2,4900000,5,1940
Heimdalsgatan,4.0,88,Lägenhet, Vasastan,10825000,feb,2020,17.0,9250000,3,1909
Söderberga,5.0,99,Lägenhet, Bromma Beckomberga,3230000,feb,2020,19.9,2695000,2,1996
Götalandsvägen,2.0,62,Lägenhet, Älvsjö,3440000,feb,2020,23.1,2795000,4,2018
Hovstagränd,1.5,39,Lägenhet, Hagsätra,1800000,feb,2020,2.9,1750000,5,2007
Pettsons,3.0,81,Lägenhet, Bromma,3800000,feb,2020,8.7,3495000,3,2012
Olof,3.0,69,Lägenhet, Kungsholmen,5545000,feb,2020,11.0,4995000,4,1997
Läckövägen,2.0,55,Lägenhet, Hammarbyhöjden,3750000,feb,2020,25.2,2995000,1,1943
